"Name","State","Notes","User","Tags","Created","Runtime","Sweep","captioner.model","captioner.prompt","cc_diff.analysis","cc_diff.clip_model","cc_diff.inverse_cca.ktype","cc_diff.inverse_cca.type","cc_diff.method","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","project","proposer.method","proposer.model","proposer.num_hypotheses","proposer.num_rounds","proposer.num_samples","proposer.prompt","proposer.sampling_method","seed","wandb","acc@1","acc@5","acc@N"
"PairedImageSets","finished","-","","","2026-03-30T03:50:17.000Z","112","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/89_medium.yaml","Gothic cathedrals in Europe","Baroque churches in Europe","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T03:48:26.000Z","103","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/88_medium.yaml","Violinists playing in a quartet","Cellists playing in a quartet","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:46:36.000Z","102","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/87_medium.yaml","Bengal cat in sitting posture","Siamese cat in sitting posture","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:44:41.000Z","106","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/86_medium.yaml","Butter on a slice of bread","Jam on a slice of bread","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:42:53.000Z","101","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/85_medium.yaml","Round dinner plates on a table","Square dinner plates on a table","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:41:00.000Z","106","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/84_medium.yaml","Stuffed teddy bears on a bed","Stuffed bunny rabbits on a bed","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:38:59.000Z","113","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/83_medium.yaml","Shiny metallic cars","Matte finish cars","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T03:37:15.000Z","97","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/82_medium.yaml","Sparrows on a tree","Canaries on a tree","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:35:19.000Z","109","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/81_medium.yaml","Porcelain tea cups on a tray","Glass tea cups on a tray","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:33:39.000Z","93","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/80_medium.yaml","Rubber ducks in a tub","Plastic boats in a tub","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:31:51.000Z","100","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/79_medium.yaml","Men wearing leather gloves","Men wearing wool gloves","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T03:30:00.000Z","104","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/78_medium.yaml","Steel water bottles on a table","Glass water bottles on a table","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:28:09.000Z","103","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/77_medium.yaml","People riding racing horses","People riding dressage horses","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:26:27.000Z","94","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/76_medium.yaml","Ginger cats lying down","Tabby cats lying down","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T03:24:39.000Z","100","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/75_medium.yaml","Mechanical pencils on a desk","Ballpoint pens on a desk","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T03:22:44.000Z","107","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/74_medium.yaml","Shiny silk dresses on mannequins","Matte cotton dresses on mannequins","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T03:20:53.000Z","103","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/73_medium.yaml","Handmade quilts on a bed","Factory-made blankets on a bed","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:19:00.000Z","105","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/72_medium.yaml","Vintage cars on a road","Modern cars on a road","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T03:17:14.000Z","99","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/71_medium.yaml","Porcelain vases on a shelf","Metal vases on a shelf","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T03:15:30.000Z","96","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/70_medium.yaml","Stainless steel kettles in a store","Plastic kettles in a store","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:13:55.000Z","87","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/69_medium.yaml","Mushrooms in a forest","Ferns in a forest","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:12:02.000Z","105","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/68_medium.yaml","Pearl necklaces on display","Gold necklaces on display","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:10:06.000Z","107","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/67_medium.yaml","People eating with chopsticks","People eating with forks","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:08:17.000Z","101","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/66_medium.yaml","Leather jackets on hangers","Denim jackets on hangers","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:06:30.000Z","99","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/65_medium.yaml","Electric stoves in a kitchen","Gas stoves in a kitchen","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T03:04:50.000Z","93","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/64_medium.yaml","White roses in a vase","Pink roses in a vase","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T03:03:00.000Z","102","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/63_medium.yaml","Children playing with toy cars","Children playing with toy trains","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T03:01:16.000Z","96","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/62_medium.yaml","Digital clocks on a wall","Analog clocks on a wall","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:59:28.000Z","100","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/61_medium.yaml","Hardcover books on a table","Paperback books on a table","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T02:57:37.000Z","102","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/60_medium.yaml","Laptop computers on a desk","Desktop computers on a desk","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T02:55:50.000Z","100","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/59_medium.yaml","People playing electric guitars","People playing acoustic guitars","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:54:03.000Z","99","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/58_medium.yaml","Ceramic mugs on a shelf","Glass mugs on a shelf","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T02:52:21.000Z","94","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/57_medium.yaml","Mountain bikes on a trail","Road bikes on a road","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:50:31.000Z","102","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/56_medium.yaml","Steel bridges over a river","Wooden bridges over a river","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:48:53.000Z","90","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/55_medium.yaml","Freshwater fish in an aquarium","Saltwater fish in an aquarium","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T02:47:02.000Z","104","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/54_medium.yaml","Leather shoes on display","Canvas shoes on display","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T02:45:19.000Z","95","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/53_medium.yaml","Green apples in a basket","Red apples in a basket","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T02:43:29.000Z","103","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/52_medium.yaml","Golden retriever dogs playing","Labrador dogs playing","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:41:44.000Z","96","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/51_medium.yaml","Wooden chairs in a room","Plastic chairs in a room","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T02:39:49.000Z","108","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/50_medium.yaml","SUVs on a road","Sedans on a road","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T02:37:55.000Z","106","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/49_easy.yaml","Lanterns in a festival","Fireworks in a festival","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:36:10.000Z","97","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/48_easy.yaml","Oranges on a tree","Bird nests on a tree","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:34:21.000Z","102","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/47_easy.yaml","Bridges over a river","Boats on a river","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:32:33.000Z","101","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/46_easy.yaml","Zebra crossings on a street","Traffic lights on a street","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:30:46.000Z","99","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/45_easy.yaml","Chocolates in a box","Candies in a jar","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:28:57.000Z","102","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/44_easy.yaml","Mice in a barn","Horses in a barn","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:27:14.000Z","95","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/43_easy.yaml","Sandcastles on a beach","Umbrellas on a beach","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:25:30.000Z","96","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/42_easy.yaml","People in an elevator","People on an escalator","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:23:41.000Z","101","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/41_easy.yaml","Tomatoes in a basket","Eggs in a basket","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:21:48.000Z","104","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/40_easy.yaml","Kangaroos in a desert","Camels in a desert","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:20:05.000Z","96","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/39_easy.yaml","Children on a slide","Children on a swing","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:18:17.000Z","100","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/38_easy.yaml","Tea in a cup","Coffee in a cup","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:16:35.000Z","93","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/37_easy.yaml","Deer in a forest","Rabbits in a forest","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:14:46.000Z","102","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/36_easy.yaml","Pillows on a bed","Blankets on a bed","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:12:51.000Z","107","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/35_easy.yaml","Football players on a field","Rugby players on a field","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:11:00.000Z","103","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/34_easy.yaml","Frogs by a pond","Ducks by a pond","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:09:02.000Z","110","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/33_easy.yaml","Towers in a city","Houses in a suburb","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T02:07:24.000Z","91","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/32_easy.yaml","Rainbows in the sky","Lightning in the sky","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:05:28.000Z","108","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/31_easy.yaml","Dancers on a stage","Singers on a stage","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:03:38.000Z","103","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/30_easy.yaml","Ice cream in a cone","Juice in a glass","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:01:53.000Z","97","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/29_easy.yaml","Men playing basketball","Women playing volleyball","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T02:00:09.000Z","97","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/28_easy.yaml","Pine trees in a forest","Oak trees in a forest","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
