"Name","Group A/acc@1","Group B/acc@1","Group A/acc@5","Group B/acc@5","Group A/acc@N","Group B/acc@N","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","captioner.agg_knowledge_bank_filepath","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb","State"
"PairedImageSets","0.5","0","0.5","0.5","0.5","0.5","-","","","2026-01-11T05:48:32.000Z","372","","6tgc7yah","Porcelain vases on a shelf - Metal vases on a shelf (1.0)","","2026-01-11T05:54:44.000Z","2026-01-11T05:54:44.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/71_medium.yaml","Porcelain vases on a shelf","Metal vases on a shelf","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T05:43:34.000Z","240","","nybvucnx","Stainless steel kettles in a store - Plastic kettles in a store (1.0)","","2026-01-11T05:47:34.000Z","2026-01-11T05:47:34.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/70_medium.yaml","Stainless steel kettles in a store","Plastic kettles in a store","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T05:41:45.000Z","23","","8xkpzx03","Mushrooms in a forest - Ferns in a forest (1.0)","","2026-01-11T05:42:08.000Z","2026-01-11T05:42:08.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/69_medium.yaml","Mushrooms in a forest","Ferns in a forest","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","0.5","1","0.5","-","","","2026-01-11T05:39:25.000Z","76","","h6knkq8p","Pearl necklaces on display - Gold necklaces on display (1.0)","","2026-01-11T05:40:41.000Z","2026-01-11T05:40:41.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/68_medium.yaml","Pearl necklaces on display","Gold necklaces on display","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","1","0.5","1","0.5","-","","","2026-01-11T05:37:20.000Z","77","","zr3q5f3j","People eating with chopsticks - People eating with forks (1.0)","","2026-01-11T05:38:37.000Z","2026-01-11T05:38:37.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/67_medium.yaml","People eating with chopsticks","People eating with forks","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T05:36:05.000Z","19","","hc35yrvq","Leather jackets on hangers - Denim jackets on hangers (1.0)","","2026-01-11T05:36:24.000Z","2026-01-11T05:36:24.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/66_medium.yaml","Leather jackets on hangers","Denim jackets on hangers","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T05:35:37.000Z","18","","tbdrssj0","Electric stoves in a kitchen - Gas stoves in a kitchen (1.0)","","2026-01-11T05:35:55.000Z","2026-01-11T05:35:55.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/65_medium.yaml","Electric stoves in a kitchen","Gas stoves in a kitchen","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T05:34:57.000Z","22","","vruhupth","White roses in a vase - Pink roses in a vase (1.0)","","2026-01-11T05:35:19.000Z","2026-01-11T05:35:19.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/64_medium.yaml","White roses in a vase","Pink roses in a vase","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T05:33:52.000Z","25","","so9sjay2","Children playing with toy cars - Children playing with toy trains (1.0)","","2026-01-11T05:34:17.000Z","2026-01-11T05:34:17.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/63_medium.yaml","Children playing with toy cars","Children playing with toy trains","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","0.5","1","0.5","-","","","2026-01-11T05:32:59.000Z","28","","8a2ef7s9","Digital clocks on a wall - Analog clocks on a wall (1.0)","","2026-01-11T05:33:27.000Z","2026-01-11T05:33:27.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/62_medium.yaml","Digital clocks on a wall","Analog clocks on a wall","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T05:31:09.000Z","22","","1o8kfyhu","Hardcover books on a table - Paperback books on a table (1.0)","","2026-01-11T05:31:31.000Z","2026-01-11T05:31:31.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/61_medium.yaml","Hardcover books on a table","Paperback books on a table","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","0.5","1","0.5","-","","","2026-01-11T05:30:00.000Z","43","","7h009bde","Laptop computers on a desk - Desktop computers on a desk (1.0)","","2026-01-11T05:30:43.000Z","2026-01-11T05:30:43.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/60_medium.yaml","Laptop computers on a desk","Desktop computers on a desk","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T05:28:45.000Z","24","","592o9xfn","People playing electric guitars - People playing acoustic guitars (1.0)","","2026-01-11T05:29:09.000Z","2026-01-11T05:29:09.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/59_medium.yaml","People playing electric guitars","People playing acoustic guitars","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T05:28:09.000Z","25","","u6m47yvv","Ceramic mugs on a shelf - Glass mugs on a shelf (1.0)","","2026-01-11T05:28:34.000Z","2026-01-11T05:28:34.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/58_medium.yaml","Ceramic mugs on a shelf","Glass mugs on a shelf","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0","1","0.5","1","0.5","-","","","2026-01-11T05:26:34.000Z","39","","04495j5s","Mountain bikes on a trail - Road bikes on a road (1.0)","","2026-01-11T05:27:13.000Z","2026-01-11T05:27:13.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/57_medium.yaml","Mountain bikes on a trail","Road bikes on a road","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T05:25:27.000Z","21","","r97514lh","Steel bridges over a river - Wooden bridges over a river (1.0)","","2026-01-11T05:25:48.000Z","2026-01-11T05:25:48.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/56_medium.yaml","Steel bridges over a river","Wooden bridges over a river","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T05:24:54.000Z","24","","j8b0pu9s","Freshwater fish in an aquarium - Saltwater fish in an aquarium (1.0)","","2026-01-11T05:25:18.000Z","2026-01-11T05:25:18.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/55_medium.yaml","Freshwater fish in an aquarium","Saltwater fish in an aquarium","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T05:24:16.000Z","24","","6kp9pepu","Leather shoes on display - Canvas shoes on display (1.0)","","2026-01-11T05:24:40.000Z","2026-01-11T05:24:40.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/54_medium.yaml","Leather shoes on display","Canvas shoes on display","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","1","1","1","1","1","-","","","2026-01-11T05:23:43.000Z","24","","dzxlio65","Green apples in a basket - Red apples in a basket (1.0)","","2026-01-11T05:24:07.000Z","2026-01-11T05:24:07.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/53_medium.yaml","Green apples in a basket","Red apples in a basket","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","-","","","2026-01-11T05:22:36.000Z","53","","3g5b46pb","Golden retriever dogs playing - Labrador dogs playing (1.0)","","2026-01-11T05:23:29.000Z","2026-01-11T05:23:29.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/52_medium.yaml","Golden retriever dogs playing","Labrador dogs playing","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","1","1","1","-","","","2026-01-11T05:21:47.000Z","18","","qafatfmx","Wooden chairs in a room - Plastic chairs in a room (1.0)","","2026-01-11T05:22:05.000Z","2026-01-11T05:22:05.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/51_medium.yaml","Wooden chairs in a room","Plastic chairs in a room","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0","1","0.5","1","0.5","-","","","2026-01-11T05:20:08.000Z","50","","5iya67b5","SUVs on a road - Sedans on a road (1.0)","","2026-01-11T05:20:58.000Z","2026-01-11T05:20:58.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/50_medium.yaml","SUVs on a road","Sedans on a road","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
